"Step","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
456150,-36443.4295675,-27934.2419883,292.530746563,63.99040032,0.467511791659
456200,-36428.4311654,-27768.4933781,297.713270806,63.99040032,0.467511791659
456250,-36252.6548792,-27645.7770323,295.889164353,63.99040032,0.467511791659
456300,-36458.4092137,-27645.9448477,302.956863514,63.99040032,0.467511791659
456350,-36509.2672472,-27768.5648663,300.489813999,63.99040032,0.467511791659
456400,-36398.9935273,-27676.2182936,299.873510537,63.99040032,0.467511791659
456450,-36217.7149553,-27790.8159039,289.701813218,63.99040032,0.467511791659
456500,-36438.3027282,-27920.4347816,292.829162167,63.99040032,0.467511791659
456550,-36685.8801147,-27889.0974469,302.417754598,63.99040032,0.467511791659
456600,-36662.1651794,-27852.4043931,302.863919246,63.99040032,0.467511791659
456650,-36798.9661802,-27896.884469,306.037748576,63.99040032,0.467511791659
456700,-36596.5879223,-27966.859993,296.674709576,63.99040032,0.467511791659
456750,-36683.950431,-28067.8377301,296.206642218,63.99040032,0.467511791659
456800,-36363.6158996,-27962.5556649,288.813520618,63.99040032,0.467511791659
456850,-36632.7887013,-28004.0264706,296.641510575,63.99040032,0.467511791659
456900,-36613.216646,-27917.590655,298.940167825,63.99040032,0.467511791659
456950,-36466.2952841,-27967.4038292,292.176784108,63.99040032,0.467511791659
457000,-36257.7076717,-27711.361118,293.808206066,63.99040032,0.467511791659
457050,-36294.4849971,-27631.2210866,297.827617008,63.99040032,0.467511791659
457100,-36418.7136298,-27557.6788779,304.626627063,63.99040032,0.467511791659
457150,-36336.5306758,-27529.8453446,302.758190565,63.99040032,0.467511791659
457200,-36101.0087734,-27642.5857735,290.785550542,63.99040032,0.467511791659
457250,-36310.4516502,-27642.601569,297.985281408,63.99040032,0.467511791659
457300,-36350.7766814,-27650.4942026,299.100249599,63.99040032,0.467511791659
457350,-36430.2095803,-27698.3276416,300.18658287,63.99040032,0.467511791659
457400,-36324.4816983,-27683.7036428,297.054593274,63.99040032,0.467511791659
457450,-36166.4265754,-27608.7424464,294.197971757,63.99040032,0.467511791659
457500,-36377.1100661,-27476.7887784,305.977228342,63.99040032,0.467511791659
457550,-36212.6371102,-27539.6156465,298.16306435,63.99040032,0.467511791659
457600,-36394.1206448,-27621.0290654,301.603297082,63.99040032,0.467511791659
457650,-36234.2102392,-27508.8699882,299.961691275,63.99040032,0.467511791659
457700,-36249.8216445,-27482.4433972,301.406882878,63.99040032,0.467511791659
457750,-36272.4073322,-27418.7549307,304.372834973,63.99040032,0.467511791659
457800,-36134.6351325,-27451.4472662,298.5125672,63.99040032,0.467511791659
457850,-36122.4846986,-27392.4780334,300.1221143,63.99040032,0.467511791659
457900,-36155.7112149,-27317.1719161,303.853273364,63.99040032,0.467511791659
457950,-36201.3851271,-27335.4140907,304.79632775,63.99040032,0.467511791659
458000,-36132.178545,-27371.2675262,301.184551055,63.99040032,0.467511791659
458050,-36023.8070916,-27340.6651066,298.510989886,63.99040032,0.467511791659
458100,-36229.7586401,-27369.0235444,304.616325416,63.99040032,0.467511791659
458150,-36228.047826,-27376.1703228,304.311817127,63.99040032,0.467511791659
458200,-36038.5696728,-27377.3362913,297.757811031,63.99040032,0.467511791659
458250,-36208.5314068,-27478.7905361,300.112976759,63.99040032,0.467511791659
458300,-36154.7995224,-27301.3075248,304.367320574,63.99040032,0.467511791659
458350,-36215.2028533,-27312.2987845,306.066019766,63.99040032,0.467511791659
458400,-36046.738912,-27340.0555213,299.320301575,63.99040032,0.467511791659
458450,-36162.3880922,-27285.888623,305.158276558,63.99040032,0.467511791659
458500,-36020.003592,-27342.0949846,298.331075663,63.99040032,0.467511791659
458550,-36309.1603261,-27476.4720813,303.652124522,63.99040032,0.467511791659
458600,-36312.4115863,-27419.2010683,305.732772719,63.99040032,0.467511791659
458650,-36204.9270121,-27424.7455628,301.84703421,63.99040032,0.467511791659
458700,-36216.5392028,-27371.1857554,304.087531682,63.99040032,0.467511791659
458750,-36058.2007632,-27365.5897193,298.836519302,63.99040032,0.467511791659
458800,-36030.0815765,-27357.3428179,298.153345451,63.99040032,0.467511791659
458850,-36068.2677182,-27462.6363551,295.846312453,63.99040032,0.467511791659
458900,-36381.2306432,-27430.2174811,307.719924896,63.99040032,0.467511791659
458950,-35934.4890878,-27299.3324577,296.86133866,63.99040032,0.467511791659
459000,-36327.6492087,-27500.1904476,303.472344169,63.99040032,0.467511791659
459050,-36084.3884737,-27330.7807732,300.933475952,63.99040032,0.467511791659
459100,-36135.8215695,-27486.5426613,297.346837481,63.99040032,0.467511791659
459150,-36262.0951611,-27568.0099666,298.887197978,63.99040032,0.467511791659
459200,-36405.4160293,-27403.2050482,309.480014927,63.99040032,0.467511791659
459250,-36414.9333175,-27522.9898182,305.689214866,63.99040032,0.467511791659
459300,-36301.8579176,-27545.2170442,301.037751045,63.99040032,0.467511791659
459350,-36257.305232,-27567.9931462,298.723106985,63.99040032,0.467511791659
459400,-36221.1608321,-27645.7223053,294.8083364,63.99040032,0.467511791659
459450,-36359.1301856,-27578.4381628,301.864586818,63.99040032,0.467511791659
459500,-36437.1853944,-27533.4292097,306.095313999,63.99040032,0.467511791659
459550,-36473.9008557,-27481.8031757,309.132337605,63.99040032,0.467511791659
459600,-36226.4538176,-27323.4902111,306.068066566,63.99040032,0.467511791659
459650,-36429.4627043,-27501.849947,306.915460567,63.99040032,0.467511791659
459700,-36391.9523154,-27619.4826883,301.581915469,63.99040032,0.467511791659
459750,-36339.5463837,-27682.6156904,297.609892256,63.99040032,0.467511791659
459800,-36497.941872,-27782.164819,299.632925524,63.99040032,0.467511791659
459850,-36555.0151966,-27888.4942869,297.939586852,63.99040032,0.467511791659
459900,-36253.7445347,-27814.9376799,290.111182334,63.99040032,0.467511791659
459950,-36505.3198891,-27754.2974991,300.844597575,63.99040032,0.467511791659
460000,-36226.5749141,-27745.4317628,291.56662897,63.99040032,0.467511791659
460050,-36410.1432328,-27625.7154268,301.993016406,63.99040032,0.467511791659
460100,-36215.1249913,-27563.6157027,297.423513998,63.99040032,0.467511791659
460150,-36312.5984554,-27601.1237772,299.485017524,63.99040032,0.467511791659
460200,-36261.1413534,-27702.6009381,294.227409359,63.99040032,0.467511791659
460250,-36318.7833501,-27776.1040832,293.682131264,63.99040032,0.467511791659
460300,-36279.3004854,-27801.3846067,291.455681074,63.99040032,0.467511791659
460350,-36425.7300427,-27843.3757715,295.046087402,63.99040032,0.467511791659
460400,-36542.8996224,-27956.0117061,295.201946066,63.99040032,0.467511791659
460450,-36668.9426433,-27938.3242226,300.143145368,63.99040032,0.467511791659
460500,-36422.5561635,-27910.4231324,292.632005962,63.99040032,0.467511791659
460550,-36554.6365739,-27926.253995,296.628458819,63.99040032,0.467511791659
460600,-36345.3230574,-27814.0652497,293.289481794,63.99040032,0.467511791659
460650,-36384.9846651,-27785.8332853,295.623542144,63.99040032,0.467511791659
460700,-36384.0264261,-27691.9819848,298.817040511,63.99040032,0.467511791659
460750,-36439.3220822,-27682.80892,301.033360561,63.99040032,0.467511791659
460800,-36287.4536794,-27701.7627888,295.160794449,63.99040032,0.467511791659
460850,-36510.3039851,-27734.2845058,301.703953076,63.99040032,0.467511791659
460900,-36461.6228416,-27745.3765694,299.649056447,63.99040032,0.467511791659
460950,-36430.6422458,-27659.7399299,301.528034094,63.99040032,0.467511791659
461000,-36182.2767624,-27641.6249937,293.612429478,63.99040032,0.467511791659
461050,-36309.8204281,-27508.3931198,302.577429081,63.99040032,0.467511791659
461100,-36005.7632918,-27475.4266533,293.257813634,63.99040032,0.467511791659
461150,-36453.7279341,-27475.9313379,308.640691763,63.99040032,0.467511791659
461200,-36246.5958623,-27565.1955096,298.451115659,63.99040032,0.467511791659
461250,-36368.5466441,-27544.5921275,303.351874472,63.99040032,0.467511791659
461300,-36326.1759011,-27606.5857712,299.764012332,63.99040032,0.467511791659
461350,-36460.2183005,-27623.6961071,303.783928863,63.99040032,0.467511791659
461400,-36430.5048404,-27671.7671004,301.109837594,63.99040032,0.467511791659
461450,-36509.8886193,-27708.8552549,302.563885992,63.99040032,0.467511791659
461500,-36463.6526984,-27731.3040717,300.202626776,63.99040032,0.467511791659
461550,-36398.3976413,-27667.9623722,300.136848944,63.99040032,0.467511791659
461600,-36438.7093984,-27666.1352412,301.585509028,63.99040032,0.467511791659
461650,-36537.1457498,-27668.9518362,304.872746316,63.99040032,0.467511791659
461700,-36298.0219879,-27635.8094583,297.791472399,63.99040032,0.467511791659
461750,-36227.6217839,-27560.0874937,297.974425073,63.99040032,0.467511791659
461800,-36157.1637993,-27547.7956878,295.974775221,63.99040032,0.467511791659
461850,-36453.0810622,-27665.4557362,302.102941461,63.99040032,0.467511791659
461900,-36295.8801439,-27692.3679509,295.773459152,63.99040032,0.467511791659
461950,-36422.6229387,-27624.5711419,302.461384998,63.99040032,0.467511791659
462000,-36323.6911049,-27668.6933364,297.54344174,63.99040032,0.467511791659
462050,-36306.4086918,-27632.2750623,298.201298632,63.99040032,0.467511791659
462100,-36342.6655983,-27620.7109081,299.845301713,63.99040032,0.467511791659
462150,-36483.2252833,-27679.4958258,302.656572882,63.99040032,0.467511791659
462200,-36470.0434761,-27790.0256209,298.403587851,63.99040032,0.467511791659
462250,-36530.2805565,-27791.893288,300.410224548,63.99040032,0.467511791659
462300,-36541.8895755,-27770.82389,301.533650452,63.99040032,0.467511791659
462350,-36353.8754984,-27868.3383124,291.717688075,63.99040032,0.467511791659
462400,-36676.497764,-27853.8664588,303.306384813,63.99040032,0.467511791659
462450,-36548.6693026,-27899.376261,297.347323365,63.99040032,0.467511791659
462500,-36474.006626,-27771.2327701,299.185898716,63.99040032,0.467511791659
462550,-36252.298744,-27584.723798,297.975822749,63.99040032,0.467511791659
462600,-36512.7756475,-27668.8677494,304.037836267,63.99040032,0.467511791659
462650,-36396.8675997,-27673.6620216,299.888305013,63.99040032,0.467511791659
462700,-36476.5477127,-27489.041922,308.974476614,63.99040032,0.467511791659
462750,-36243.5909933,-27513.1920431,300.135600365,63.99040032,0.467511791659
462800,-36226.0346744,-27632.4457583,295.432314528,63.99040032,0.467511791659
462850,-36377.5267156,-27668.1643615,299.412399575,63.99040032,0.467511791659
462900,-36138.9719411,-27551.2873046,295.229335889,63.99040032,0.467511791659
462950,-36403.0144526,-27460.2398234,307.436698775,63.99040032,0.467511791659
463000,-36392.2013942,-27536.6272419,304.438901351,63.99040032,0.467511791659
463050,-36295.4603781,-27458.0356469,303.814956511,63.99040032,0.467511791659
463100,-36487.0330089,-27609.4608666,305.195153155,63.99040032,0.467511791659
463150,-36285.1302395,-27714.8162227,294.632164852,63.99040032,0.467511791659
463200,-36468.8284135,-27740.5649449,300.062186302,63.99040032,0.467511791659
463250,-36315.653501,-27868.3189319,290.404349996,63.99040032,0.467511791659
463300,-36401.2843275,-27812.0083785,295.284042381,63.99040032,0.467511791659
463350,-36497.7817978,-27831.8227151,297.920272237,63.99040032,0.467511791659
463400,-36525.0008933,-27865.7702711,297.688959727,63.99040032,0.467511791659
463450,-36695.1292012,-27885.7869934,302.849529261,63.99040032,0.467511791659
463500,-36689.3360351,-28065.6417822,296.467282506,63.99040032,0.467511791659
463550,-36686.632062,-28020.9809713,297.90968402,63.99040032,0.467511791659
463600,-36807.8146252,-28018.7248765,302.153285712,63.99040032,0.467511791659
463650,-36558.3190417,-28026.0291463,293.324963134,63.99040032,0.467511791659
463700,-36827.8974691,-28099.4228179,300.069446384,63.99040032,0.467511791659
463750,-36676.0484607,-28048.249016,296.608411701,63.99040032,0.467511791659
463800,-36739.2996329,-27984.9568532,300.958746671,63.99040032,0.467511791659
463850,-36541.1872494,-27881.9881519,297.687875964,63.99040032,0.467511791659
463900,-36452.1127386,-27642.646748,302.853784696,63.99040032,0.467511791659
463950,-36273.6008653,-27688.8267698,295.129276661,63.99040032,0.467511791659
464000,-36269.2862718,-27822.1740182,290.396707189,63.99040032,0.467511791659
464050,-36275.3553723,-27878.9428649,288.653740015,63.99040032,0.467511791659
464100,-36383.4621079,-27831.0749137,294.015872552,63.99040032,0.467511791659
464150,-36457.1112804,-27700.727702,301.0289057,63.99040032,0.467511791659
464200,-36453.7675637,-27677.4542482,301.714054645,63.99040032,0.467511791659
464250,-36561.3562982,-27687.0374303,305.08331136,63.99040032,0.467511791659
464300,-36438.463383,-27579.1296062,304.56815056,63.99040032,0.467511791659
464350,-36432.0248618,-27613.4794097,303.165920445,63.99040032,0.467511791659
464400,-36463.0817138,-27514.2893172,307.643578924,63.99040032,0.467511791659
464450,-36179.6130152,-27614.8345701,294.441861735,63.99040032,0.467511791659
464500,-36297.1821273,-27581.1700991,299.641003553,63.99040032,0.467511791659
464550,-36398.4237208,-27556.8010129,303.959275489,63.99040032,0.467511791659
464600,-36252.6783978,-27464.80536,302.111457352,63.99040032,0.467511791659
464650,-36316.4288486,-27553.5458458,301.25234436,63.99040032,0.467511791659
464700,-36414.5864335,-27567.3571905,304.152018199,63.99040032,0.467511791659
464750,-36376.7186754,-27503.3548238,305.050479598,63.99040032,0.467511791659
464800,-36284.1367993,-27503.2480763,301.871349024,63.99040032,0.467511791659
464850,-36151.9137996,-27389.0707039,301.250972426,63.99040032,0.467511791659
464900,-36234.0180289,-27330.3985666,306.090613726,63.99040032,0.467511791659
464950,-36331.4813623,-27283.4349856,311.055754367,63.99040032,0.467511791659
465000,-36307.9784942,-27421.8965234,305.487705936,63.99040032,0.467511791659
465050,-36381.9621403,-27487.7022066,305.768849765,63.99040032,0.467511791659
465100,-36336.2693796,-27410.6055606,306.848459529,63.99040032,0.467511791659
465150,-36464.4036623,-27544.4568101,306.651920372,63.99040032,0.467511791659
465200,-36191.8312375,-27334.1589601,304.511031166,63.99040032,0.467511791659
465250,-36105.178207,-27230.4766306,305.096468197,63.99040032,0.467511791659
465300,-36223.600442,-27145.3888776,312.092779912,63.99040032,0.467511791659
465350,-36031.4553361,-27092.2516389,307.313936478,63.99040032,0.467511791659
465400,-35860.9147831,-27073.8450058,302.083842686,63.99040032,0.467511791659
465450,-36336.1680281,-27325.0255771,309.787062988,63.99040032,0.467511791659
465500,-36008.3414916,-27361.1631916,297.274622307,63.99040032,0.467511791659
465550,-36187.1561456,-27344.5361826,303.993559346,63.99040032,0.467511791659
465600,-35964.3971206,-27371.0135853,295.425253901,63.99040032,0.467511791659
465650,-36378.5477425,-27503.6886977,305.101881681,63.99040032,0.467511791659
465700,-36383.4305213,-27748.8955471,296.839967237,63.99040032,0.467511791659
465750,-36181.6891153,-27753.4374043,289.748315252,63.99040032,0.467511791659
465800,-36429.2451421,-27816.8180096,296.079938929,63.99040032,0.467511791659
465850,-36378.2546901,-27778.4590696,295.645689996,63.99040032,0.467511791659
465900,-36361.9932803,-27645.6116415,299.653710106,63.99040032,0.467511791659
465950,-36378.8829896,-27701.8861395,298.29973107,63.99040032,0.467511791659
466000,-36283.8557771,-27656.547263,296.591534383,63.99040032,0.467511791659
466050,-36165.8716612,-27514.8170271,297.407883786,63.99040032,0.467511791659
466100,-36498.8074098,-27401.0143693,312.765956261,63.99040032,0.467511791659
466150,-36048.4217847,-27566.2295426,291.602694847,63.99040032,0.467511791659
466200,-36222.5922869,-27520.3733182,299.166822682,63.99040032,0.467511791659
466250,-36142.9897298,-27506.5247557,296.906317202,63.99040032,0.467511791659
466300,-36325.6235129,-27534.6313461,302.218687465,63.99040032,0.467511791659
466350,-36226.944514,-27450.4665952,301.719713413,63.99040032,0.467511791659
466400,-36315.7944527,-27584.6552031,300.161050542,63.99040032,0.467511791659
466450,-36418.5679651,-27692.13995,299.999086671,63.99040032,0.467511791659
466500,-36395.5885753,-27810.958676,295.124319452,63.99040032,0.467511791659
466550,-36435.4620168,-27789.2096954,297.24278881,63.99040032,0.467511791659
466600,-36382.4042354,-27633.4078508,300.774947107,63.99040032,0.467511791659
466650,-36419.1713719,-27674.6255598,300.621944333,63.99040032,0.467511791659
466700,-36307.9137813,-27591.3063371,299.661472898,63.99040032,0.467511791659
